Product Name,Salt Composition,M.R.P.,Company
TRD MD TAB 10'S,,84.83,MODI MUNDI PHARMA LTD.
PYRICONTIN F TAB 10'S,,264.84,MODI MUNDI PHARMA LTD.
SOYGROWTH POWDER  1*200Gg,,661.00,MODI MUNDI PHARMA LTD.
TAMCONTIN D TAB 10'S,,375.00,MODI MUNDI PHARMA LTD.
TRIMACONTIN 35 TAB 10'S,,187.59,MODI MUNDI PHARMA LTD.
TRIMACONTIN 60 TAB 10'S,,333.40,MODI MUNDI PHARMA LTD.
MONUROL SACH.8G.,,626.25,MODI MUNDI PHARMA LTD.
FLUIMUCIL-600MG TAB 10'S,,189.00,MODI MUNDI PHARMA LTD.
FLUIMUCIL 600MG EF.TAB 1*6TAB,,189.00,MODI MUNDI PHARMA LTD.
ADVANTAC DIABETIC POWDER 400GM,,707.81,MODI MUNDI PHARMA LTD.
ADVANTAC-M POWDER 400GM,,574.05,MODI MUNDI PHARMA LTD.
ADVANTAC PLUS POWDER 400GM,,881.10,MODI MUNDI PHARMA LTD.
CV-NORM R 20MG CAP 10'S,,178.03,MODI MUNDI PHARMA LTD.
CV-NORM 75MG TAB 15'S,,93.47,MODI MUNDI PHARMA LTD.
CV-NORM GOLD 10MG CAP 10'S,,151.97,MODI MUNDI PHARMA LTD.
CV-NORM GOLD 20MG CAP 10'S,,215.53,MODI MUNDI PHARMA LTD.
CV-NORM R 10MG CAP 10'S,,143.34,MODI MUNDI PHARMA LTD.
JANUVIA 100MG TAB 7'S,,253.13,MSD PHARMACEUTICALS P LTD META
JANUVIA 50MG TAB 7'S,,248.44,MSD PHARMACEUTICALS P LTD META
JANUVIA 25MG TABS,,243.75,MSD PHARMACEUTICALS P LTD META
JANUMET 500MG/50MG TAB 15'S,,351.56,MSD PHARMACEUTICALS P LTD META
JANUMET 1000MG/50MG TAB 15'S,,356.25,MSD PHARMACEUTICALS P LTD META
JANUMET XR 100/1000MG TAB 1*14TAB,,290.63,MSD PHARMACEUTICALS P LTD META
JOINTY HEAL TAB 1*10,,365.63,NEO LIFE SCIENCES
TRYCEF-TZ INJ 1*125MG,,487.50,NEO LIFE SCIENCES
DDZONE-SB1.5 INJ 1*1VAIL,,323.44,NEO LIFE SCIENCES
RAYBAN INJ 1*1VAIL,,98.44,NEO LIFE SCIENCES
RENESA INJ 1*1VAIL,,90.94,NEO LIFE SCIENCES
WINOCEF-SB INJ 1*1.5 INJ,,241.88,NEO LIFE SCIENCES
WINTAZ 4.5 INJ 1*1VAIL,,459.38,NEO LIFE SCIENCES
MEROWELL INJ 1*1GM,,693.75,NEO LIFE SCIENCES
MEROSHINE INJ 1*1 VAIL,,"1,354.69",NEO LIFE SCIENCES
MEGMADOL I/V 1*100ML,,271.88,NEO LIFE SCIENCES
CEFUWIN 500 TAB 6'S,,329.67,NEO LIFE SCIENCES
FEXOMEG 180 TAB,,121.88,NEO LIFE SCIENCES
NEO-VIT CAP 10S,,215.00,NEO LIFE SCIENCES
NEORAB DSR TABS,,140.63,NEO LIFE SCIENCES
NEOCAL-K2-7 TAB 10S,,278.00,NEO LIFE SCIENCES
LYCOGRAPE CAP 10S,,206.00,NEO LIFE SCIENCES
OVASA-Q-10 CAP 10S,,231.40,NEO LIFE SCIENCES
MULTIFER-GOLD TAB 10S,,178.13,NEO LIFE SCIENCES
YOCAL-CT TAB 10S,,255.00,NEO LIFE SCIENCES
GLOWIN-MM TAB 10S,,173.44,NEO LIFE SCIENCES
LACTOGEE CAP 10S,,195.00,NEO LIFE SCIENCES
CLENO-M CAP 7S,,249.00,NEO LIFE SCIENCES
IUPRINE RETARD CAP 10S,,84.38,NEO LIFE SCIENCES
MAX G9 SACHET 5GM,,75.00,NEO LIFE SCIENCES
FULLREST TAB 10S,,145.31,NEO LIFE SCIENCES
SYM-KIT TAB 1S,,124.69,NEO LIFE SCIENCES
XNEOCAL MD PLUS TAB 10'S,,140.00,NEO LIFE SCIENCES
URSOMEG-300MG TAB 10S,,350.00,NEO LIFE SCIENCES
L-CETRA TAB 10S,,32.81,NEO LIFE SCIENCES
L-CETRA PLUS TAB 15'S,,210.00,NEO LIFE SCIENCES
DICEF-O TAB 10S,,182.81,NEO LIFE SCIENCES
DECTOCEF-200MG TAB 10S,,168.75,NEO LIFE SCIENCES
FEXOMAG-180MG TAB 10S,,121.88,NEO LIFE SCIENCES
FEXOMEG-M TAB 10S,,131.00,NEO LIFE SCIENCES
NEWDOX CV-325MG TAB 6S,,267.19,NEO LIFE SCIENCES
TRYFEN-P TAB 10S,,79.69,NEO LIFE SCIENCES
LIPTY CAP 15S,,182.81,NEO LIFE SCIENCES
THETA-AC TAB 10S,,140.63,NEO LIFE SCIENCES
WINTOP-D TAB 10S,,108.00,NEO LIFE SCIENCES
NEOTOP-D TAB 10S,,84.38,NEO LIFE SCIENCES
TRYFER-GOLD TAB 10S,,192.18,NEO LIFE SCIENCES
LEVORES TAB 10S,,82.50,NEO LIFE SCIENCES
TRYFEN-PLUS TAB 10S,,112.50,NEO LIFE SCIENCES
IRCOMEG-200MG CAP 4S,,168.75,NEO LIFE SCIENCES
MEGCOXIB-MR TAB 10S,,178.13,NEO LIFE SCIENCES
GROWFOL-M TAB 10S,,91.88,NEO LIFE SCIENCES
WINOFF-OZ TAB 10,,135.94,NEO LIFE SCIENCES
WINOGLOBIN POWDER 200GM,,323.44,NEO LIFE SCIENCES
MAC-DMR SYP 100ML,,108.00,NEO LIFE SCIENCES
SOLOCARE-DX SYP 100ML,,91.88,NEO LIFE SCIENCES
TICOLEX SYP 200ML,,178.13,NEO LIFE SCIENCES
AVASA-Q10 CAP 10S,,380.00,NEO LIFE SCIENCES
GYNEX SYP 200ML,,89.06,NEO LIFE SCIENCES
REALVIT SYP 200ML,,113.44,NEO LIFE SCIENCES
MEGCLID 300 CAP,,258.94,NEO LIFE SCIENCES
ONDEX MD 4MG TABS,,46.88,NEO LIFE SCIENCES
MEGMAFER Z CAPS,,103.13,NEO LIFE SCIENCES
D-FEROL,,131.31,NEO LIFE SCIENCES
NEWCET TABS 10S,,42.19,NEO LIFE SCIENCES
WINFATE-O SYP 100ML,,170.63,NEO LIFE SCIENCES
SYMLAX PLUS SYRUP 200ML,,150.00,NEO LIFE SCIENCES
DLOT N  10TAB,,57.50,NEO LIFE SCIENCES
SECTOCEF LB 200MG TAB 10'S,,147.19,NEO LIFE SCIENCES
RUTOSHINE TAB 10'S 10S,,265.00,NEO LIFE SCIENCES
HYCORT -6 TAB 10,,120.00,NEO LIFE SCIENCES
LARGE CLAVE-LB TAB 10,,146.25,NEO LIFE SCIENCES
MONTPHYLIN-400 TAB 10,,140.63,NEO LIFE SCIENCES
HYCORT -12 TAB 10S,,196.87,NEO LIFE SCIENCES
AZISTAR-500 TAB 10,,248.20,NEO LIFE SCIENCES
NEOZONE-SB IM/IV INJ,,168.75,NEO LIFE SCIENCES
EXMITE 750 TAB 10,,111.56,NEO LIFE SCIENCES
PEPTOCOOL SYP 100 ML,,145.31,NEO LIFE SCIENCES
AZISYM 250 TAB 10,,73.13,NEO LIFE SCIENCES
SYMBOCIN 200 TAB 10,,75.00,NEO LIFE SCIENCES
MEGMAFER Z SYP 100,,140.63,NEO LIFE SCIENCES
RELID-SP TAB 1*10'S,,135.94,NEO LIFE SCIENCES
CQ MEG CAP 1*10'S,,140.63,NEO LIFE SCIENCES
JOINTCHARGE FORTE TAB 1*10'S,,395.00,NEO LIFE SCIENCES
MEG 3Q TAB 1*10'S,,168.75,NEO LIFE SCIENCES
ALFATEX-FORTE CAP 10'S,,260.00,NEO LIFE SCIENCES
NEOCAL-PLUS TAB 10'S,,140.00,NEO LIFE SCIENCES
CIBROMEG-MD TAB 10'S,,280.30,NEO LIFE SCIENCES
PLAT CHARGE PLUS CAP 10S,,276.56,NEO LIFE SCIENCES
NEOTOP-DSR CAP,,165.00,NEO LIFE SCIENCES
TAYO-7K TAB 10S,,161.69,NEO LIFE SCIENCES
RENESA FORT INJ 40MG,,103.13,NEO LIFE SCIENCES
REALGAEST-200MG SR 10'S,,395.00,NEO LIFE SCIENCES
IVERMEG-12MG TAB 10'S,,234.38,NEO LIFE SCIENCES
GYNOBOOST SYP 200,,197.00,NEO LIFE SCIENCES
PANTORES-40MG TAB 10'S,,70.31,NEO LIFE SCIENCES
VEGIRES CAP 10'S,,328.13,NEO LIFE SCIENCES
WELLCET TAB 15'S,,108.00,NEO LIFE SCIENCES
URSOMIN-300MG TAB 10'S,,425.00,NEO LIFE SCIENCES
CAP-Q10 CAP 10'S,,450.00,NEO LIFE SCIENCES
LOWTREEN TAB 5'S,,154.69,NEO LIFE SCIENCES
CAPRIVON AC TAB 10'S,,65.63,NEO LIFE SCIENCES
CA++BYTES 200G,,315.00,NUTRIMED HEALTHCARE PVT.LTD.
GRIFIZOL-DSR CAP 10'S,,131.25,NUTRIMED HEALTHCARE PVT.LTD.
CA++BYTES SUSPENSION 200ML,,144.00,NUTRIMED HEALTHCARE PVT.LTD.
TASTIFER GUMMIES TAB 30S,,360.00,NUTRIMED HEALTHCARE PVT.LTD.
MEDOMIL 200GM,,269.00,NUTRIMED HEALTHCARE PVT.LTD.
ACTIVGUT DROP 15ML,,90.00,NUTRIMED HEALTHCARE PVT.LTD.
PROFLAKES+CORN FLAKES 250GM,,216.27,NUTRIMED HEALTHCARE PVT.LTD.
INMIL STAGE-1(100GM,,189.00,NUTRIMED HEALTHCARE PVT.LTD.
INMIL STAGE-1(400GM),,582.19,NUTRIMED HEALTHCARE PVT.LTD.
PROBYTES GRANULES 200GM,,351.00,NUTRIMED HEALTHCARE PVT.LTD.
INMIL STAGE 1 200 GR,,315.00,NUTRIMED HEALTHCARE PVT.LTD.
INMIL-LBW PODWER 400GM,,540.00,NUTRIMED HEALTHCARE PVT.LTD.
GRIFCOFER-XT TAB 10'S,,124.57,NUTRIMED HEALTHCARE PVT.LTD.
CALBIGRIF-CQ TAB 1*10',,222.45,NUTRIMED HEALTHCARE PVT.LTD.
CALBIGRIF TAB 1*10'S,,140.00,NUTRIMED HEALTHCARE PVT.LTD.
AMINOGRIF TAB 10'S,,142.87,NUTRIMED HEALTHCARE PVT.LTD.
GRIFCOVIT SYRUP 200ML,,220.00,NUTRIMED HEALTHCARE PVT.LTD.
GRIFCOVIT TAB 10'S,,180.00,NUTRIMED HEALTHCARE PVT.LTD.
CA++BYTES DROP 30ML,,135.00,NUTRIMED HEALTHCARE PVT.LTD.
DASOPER-SP TAB 10'S,,117.18,NUTRIMED HEALTHCARE PVT.LTD.
ASENERV TAB 10'S,,180.00,NUTRIMED HEALTHCARE PVT.LTD.
DOXYGRIF-LC TAB 10'S,,121.87,NUTRIMED HEALTHCARE PVT.LTD.
SASH PRO CONDITIONER 100ML,,310.00,NUTRIMED HEALTHCARE PVT.LTD.
SASH PRO SHAMPOO 150ML,,470.00,NUTRIMED HEALTHCARE PVT.LTD.
XL-GLOW MAXX LOTION 50ML,,365.00,NUTRIMED HEALTHCARE PVT.LTD.
SASH HARBAL SHAMPOO 200ML,,370.00,NUTRIMED HEALTHCARE PVT.LTD.
SCREE ON GEL 50ML,,452.00,NUTRIMED HEALTHCARE PVT.LTD.
BIOTOINIC HS 60ML,,735.00,NUTRIMED HEALTHCARE PVT.LTD.
MILOGRIF CREAM 20GM,,450.00,NUTRIMED HEALTHCARE PVT.LTD.
SASH FACE WASH 100ML,,270.00,NUTRIMED HEALTHCARE PVT.LTD.
Q-CARE TAB 1*10TAB,,480.00,NUTRIMED HEALTHCARE PVT.LTD.
SOFOR CASEIN 400GM POWDER,,603.00,NUTRIMED HEALTHCARE PVT.LTD.
ISOGRIF TAB 10S,,200.00,NUTRIMED HEALTHCARE PVT.LTD.
MULTIGRIF DROP 15ML,,65.00,NUTRIMED HEALTHCARE PVT.LTD.
PRIMOGUT SACHETS 1GM.,,26.70,NUTRIMED HEALTHCARE PVT.LTD.
B-BONE CHEWEBLE TAB 10S,,124.60,NUTRIMED HEALTHCARE PVT.LTD.
AMINOWAY CAP 10S,,160.00,NUTRIMED HEALTHCARE PVT.LTD.
GRIFCOFER TAB 10S,,124.60,NUTRIMED HEALTHCARE PVT.LTD.
MULTIGRIF SYRUP 200ML,,190.00,NUTRIMED HEALTHCARE PVT.LTD.
L FREE 200GM,,269.00,NUTRIMED HEALTHCARE PVT.LTD.
L FREE 400GM,,498.00,NUTRIMED HEALTHCARE PVT.LTD.
MEDOMIL LBW 400GM,,486.00,NUTRIMED HEALTHCARE PVT.LTD.
MEDOMIL 400GM 1NO.,,498.00,NUTRIMED HEALTHCARE PVT.LTD.
MEDOMIL 400GM  2NO. 400GM,,432.54,NUTRIMED HEALTHCARE PVT.LTD.
CUTE BABY STAGE 1 400GM,,352.44,NUTRIMED HEALTHCARE PVT.LTD.
CUTE BABY STAGE 2 400GM,,368.46,NUTRIMED HEALTHCARE PVT.LTD.
MEDOLAC RICE 300GM,,192.24,NUTRIMED HEALTHCARE PVT.LTD.
PROBYTES DISKETTES C/F 200GM,,468.00,NUTRIMED HEALTHCARE PVT.LTD.
NOMIL POWDER 300G,,136.17,NUTRIMED HEALTHCARE PVT.LTD.
SOFOR CASEIN 200GM POWDER,,324.00,NUTRIMED HEALTHCARE PVT.LTD.
INMIL STAGE-2 POWDER 400GM,,702.00,NUTRIMED HEALTHCARE PVT.LTD.
MULTIGRIF  TAB 10,,146.85,NUTRIMED HEALTHCARE PVT.LTD.
MEDOLAC APPLE 300G,,200.25,NUTRIMED HEALTHCARE PVT.LTD.
FLORAISE SACHET 1GM,,23.44,NV LIFECARE PVT LTD.
PREGNADOX TABS 10S,,33.75,NV LIFECARE PVT LTD.
SPASACT TAB 10'S,,27.19,NV LIFECARE PVT LTD.
FLOORZ TAB 10'S,,64.97,NV LIFECARE PVT LTD.
NVSETRON INJ 2ML.,,13.13,NV LIFECARE PVT LTD.
RHINEND TAB 10'S,,27.66,NV LIFECARE PVT LTD.
RHINEND ORAL DROP 15ML.,,28.59,NV LIFECARE PVT LTD.
NEOCARMIN DROP 15ML.,,44.06,NV LIFECARE PVT LTD.
RHINEND SYP 60ML.,,32.34,NV LIFECARE PVT LTD.
SPASACT SYP 30ML.,,27.19,NV LIFECARE PVT LTD.
TEETZEE GEL 10GM.,,43.13,NV LIFECARE PVT LTD.
AZURT 500MG.TABS**,,52.65,NV LIFECARE PVT LTD.
NEOCLOB 15GM,,45.00,NV LIFECARE PVT LTD.
ANTOXMIN TABS,,42.72,NV LIFECARE PVT LTD.
NV-CEF CV 6'S,,106.88,NV LIFECARE PVT LTD.
NVSETRON TAB 10'S,,32.81,NV LIFECARE PVT LTD.
AZURT 250MG TABS**,,53.44,NV LIFECARE PVT LTD.
DILUER SUSP.170ML,,51.56,NV LIFECARE PVT LTD.
NV CEF O,,97.78,NV LIFECARE PVT LTD.
AZURT DT TABS,,28.59,NV LIFECARE PVT LTD.
GARGLE MOUTH WASH 100ML,,53.44,NV LIFECARE PVT LTD.
CRAMPFORT 15GR SACH.,,33.82,NV LIFECARE PVT LTD.
TONERGIC SYP 200ML,,81.56,NV LIFECARE PVT LTD.
WHEEZTOP KID TAB 10'S,,34.69,NV LIFECARE PVT LTD.
WHEEZTOP SYRUP 60ML,,59.06,NV LIFECARE PVT LTD.
DUELCLAV DRY SYP.30ML,,49.45,NV LIFECARE PVT LTD.
SIDERO XT TAB 10S,,63.28,NV LIFECARE PVT LTD.
ANTOXMIN-L TAB 10,,64.88,NV LIFECARE PVT LTD.
FIXSOUR TAB 10S,,52.50,NV LIFECARE PVT LTD.
SIDERO XT SYP 150ML,,81.88,NV LIFECARE PVT LTD.
GEMSTROKE FORT-3 TAB 10S,,101.25,ONESTEP HEALTHCARE P. LTD.
GEMSTROKE V-1 TAB,,88.00,ONESTEP HEALTHCARE P. LTD.
GEMSTROKE V-2 TAB,,134.00,ONESTEP HEALTHCARE P. LTD.
ONEROSE-F TAB,,138.00,ONESTEP HEALTHCARE P. LTD.
ONEROSE GOLD TAB 10'S,,138.75,ONESTEP HEALTHCARE P. LTD.
ONETEAM TAB 10'S,,309.66,ONESTEP HEALTHCARE P. LTD.
ONEROSE-A 10/75MG TAB 10'S,,69.38,ONESTEP HEALTHCARE P. LTD.
ONE CV 625MG TAB 10'S,,228.75,ONESTEP HEALTHCARE P. LTD.
OXYONE CAP 10,,148.13,ONESTEP HEALTHCARE P. LTD.
GEMSTROKE FORTE TAB 10S,,89.06,ONESTEP HEALTHCARE P. LTD.
GEMSTROKE-1MG TAB 10S,,82.00,ONESTEP HEALTHCARE P. LTD.
GEMSTROKE-P2 TAB 10S,,118.00,ONESTEP HEALTHCARE P. LTD.
GEMSTROKE-P1 TAB 10S,,116.00,ONESTEP HEALTHCARE P. LTD.
GEMSTROKE-2MG TAB 10S,,98.00,ONESTEP HEALTHCARE P. LTD.
NEURONE TAB 10S,,120.00,ONESTEP HEALTHCARE P. LTD.
NEURONE-G TAB 10S,,176.25,ONESTEP HEALTHCARE P. LTD.
OXYONE SYRUP 200ML,,146.82,ONESTEP HEALTHCARE P. LTD.
PANONE-D TAB 10S,,91.80,ONESTEP HEALTHCARE P. LTD.
ONEROSE 10MG TAB 10S,,110.63,ONESTEP HEALTHCARE P. LTD.
ONEROSE 20MG TAB 10S,,138.00,ONESTEP HEALTHCARE P. LTD.
GEMSTROKE FORT-1 TAB 10S,,76.88,ONESTEP HEALTHCARE P. LTD.
GEMSTROKE FORT-2 TAB 10S,,91.88,ONESTEP HEALTHCARE P. LTD.
PANONE-LS CAP 10S,,185.63,ONESTEP HEALTHCARE P. LTD.
ONEVIN-M TAB 10'S,,110.63,ONESTEP HEALTHCARE P. LTD.
ONEVIN-M FORTE TAB 10'S,,110.63,ONESTEP HEALTHCARE P. LTD.
NEURONE FORTE INJ.,,88.00,ONESTEP HEALTHCARE P. LTD.
NEURONE INJ. 1*2ML,,69.38,ONESTEP HEALTHCARE P. LTD.
ONEROSE GOLD 20MG CAP 10'S,,166.00,ONESTEP HEALTHCARE P. LTD.
TELONE 3D TAB 15'S,,195.00,ONESTEP HEALTHCARE P. LTD.
ONELIP TAB 15'S,,268.00,ONESTEP HEALTHCARE P. LTD.
ONEDOZ TRIO TAB 10'S,,204.38,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ONEMAX TAB 10'S,,232.50,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ONEGO POWDER 90GM,,298.00,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
LIFOCIN 500 TAB 5S,,30.00,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ATOS-10MG TAB 10S,,51.00,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ATOS-20MG TAB 10S,,101.25,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ATOS-40MG TAB 10S,,170.63,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ONECEF-O TAB 10S,,213.75,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
RABONE-DSR CAP 10S,,91.00,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
TELONE-40MG TAB 10S,,63.50,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
TELONE-AM TAB 10S,,108.00,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
TELONE-H TAB 10S,,88.00,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
VOGLIONE-M 0.2MG TAB 10S,,89.06,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
VOGLIONE-M 0.3MG TAB 10S,,101.25,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
RABONE-LV TAB 10S,,185.63,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
TELONE 20 TAB 10,,41.00,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
TELONE 80MG TAB 10S,,106.88,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
TELONE CH 40MG TAB 10S,,88.00,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ONEMORE SB INJ.1.5GM,,"1,537.50",ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ONEPIC 4.5GM INJ,,462.19,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ONESAFE SB INJ.1.5GM,,257.81,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ONECITI  4ML,,275.63,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
TELONE BETA 25MG TAB 10'S,,110.00,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
TELONE BETA 50MG TAB 10'S,,134.00,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ONEDOZ-10MG TAB 10'S,,125.00,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ONEDOZ-5MG TAB 10'S,,116.25,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ONEMAX-FORTE TAB 10'S,,328.00,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ONEDOZ-M 10/500MG TAB 10'S,,157.50,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ONEDOZ-M 5/500MG TAB  10'S,,135.00,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
ONEDOZ-SG 10/100MG TAB 10'S,,176.25,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
TELONE-TRIO 6.25MG TAB 10'S,,120.00,ONESTEP HEALTHCARE P. LTD.  (CARDIAC)
NOVELON TAB 21S,,200.00,ORGANON INDIA P. LTD
FEMILON TAB 21S,,230.00,ORGANON INDIA P. LTD
PARTHO D OINT. 30GM,,84.38,PANASIA
CELIN TABS 500MG 25`S,,41.21,R V LIFE SCIENCE P LTD
SEPTRAN PAEDIATRIC SUSP. 100ML,,37.80,R V LIFE SCIENCE P LTD
CELIN CHEWABLE TABS  10`S 20S,,24.73,R V LIFE SCIENCE P LTD
SEPTRAN SS(PED.)TABS 10'S,,9.03,R V LIFE SCIENCE P LTD
SEPTRAN TABS 10'S,,9.03,R V LIFE SCIENCE P LTD
SEPTRAN PAED ORAL SUSPEN. 50ML,,18.90,R V LIFE SCIENCE P LTD
SMYLE MOUTH ULCER GEL 10G,,92.81,R V LIFE SCIENCE P LTD
SEPTRAN DS TAB 10'S,,24.57,R V LIFE SCIENCE P LTD
LACTODEX STARTER 200G-1 NO.,,264.00,RAPTAKOS BRETT & CO.(EIDIKOS)
HOVITE L DROPS 15ML,,95.50,RAPTAKOS BRETT & CO.(EIDIKOS)
TROPHOX 200GM,,360.00,RAPTAKOS BRETT & CO.(EIDIKOS)
TROPHOX 500GM,,675.00,RAPTAKOS BRETT & CO.(EIDIKOS)
LACTODEX ST 1 450GM,,550.00,RAPTAKOS BRETT & CO.(EIDIKOS)
LACTODEX FOLL 2 500GM,,502.73,RAPTAKOS BRETT & CO.(EIDIKOS)
ZEROLAC 400GM,,619.00,RAPTAKOS BRETT & CO.(EIDIKOS)
ZEROLAC 200GM,,293.50,RAPTAKOS BRETT & CO.(EIDIKOS)
LACTODEX LBW 400GM,,654.00,RAPTAKOS BRETT & CO.(EIDIKOS)
LACTODEX PRIMIUM 1 400GM,,734.00,RAPTAKOS BRETT & CO.(EIDIKOS)
LACTODEX MF 1GM,,31.05,RAPTAKOS BRETT & CO.(EIDIKOS)
IGOL + 250 GM 250GM,,478.13,RAPTAKOS BRETT & CO.(EIDIKOS)
HEPATOGLOBINE DROPS 15ML,,122.50,RAPTAKOS BRETT & CO.(EIDIKOS)
LOTEMP DROPS 15ML,,43.03,RAPTAKOS BRETT & CO.(EIDIKOS)
HEPATOGLOBINE MIK.100ML,,210.00,RAPTAKOS BRETT & CO.(EIDIKOS)
VEELAC WHEAT WITH APPLE 400G,,324.85,RAPTAKOS BRETT & CO.(EIDIKOS)
ARBIVIT 3 SYP 60ML.,,123.75,RAPTAKOS BRETT & CO.(EIDIKOS)
RAPGROW DROPS 15ML.,,160.00,RAPTAKOS BRETT & CO.(EIDIKOS)
VEELAC FIRST RICE 400GM.,,324.85,RAPTAKOS BRETT & CO.(EIDIKOS)
LACTODEX 3 450G,,517.50,RAPTAKOS BRETT & CO.(EIDIKOS)
HOVITE L SYRUP 120ML,,127.50,RAPTAKOS BRETT & CO.(EIDIKOS)
LACTODEX ST NO.1 REFIL PA 400GM,,337.31,RAPTAKOS BRETT & CO.(EIDIKOS)
ARBIVIT-3 FORTE DROPS  15ML,,95.50,RAPTAKOS BRETT & CO.(EIDIKOS)
CORID SYP,,225.00,RAPTAKOS BRETT & CO.LIMITED
FRUCTODEX WATER 500ML,,195.00,RAPTAKOS BRETT & CO.LIMITED
FRUCTODEX SALINE 500ML,,210.00,RAPTAKOS BRETT & CO.LIMITED
HEPATOGLOBINE SYP 300ML,,255.00,RAPTAKOS BRETT & CO.LIMITED
NEOPEPTINE DROPS 15ML,,117.50,RAPTAKOS BRETT & CO.LIMITED
NEOPEPTINE LIQ.100ML,,168.75,RAPTAKOS BRETT & CO.LIMITED
NEOPEPTINE LIQ. 60ML,,131.20,RAPTAKOS BRETT & CO.LIMITED
ZYTEE RB LOTION(BOTTLE) 10ML,,120.50,RAPTAKOS BRETT & CO.LIMITED
ZYTEE RB TUBE 10ML,,120.50,RAPTAKOS BRETT & CO.LIMITED
NEOPEPTINE CAPS 10`S,,78.50,RAPTAKOS BRETT & CO.LIMITED
IGOL + 90 GM,,233.00,RAPTAKOS BRETT & CO.LIMITED
CALCINOL RB TABS 100`S,,243.75,RAPTAKOS BRETT & CO.LIMITED
THREPTIN DISK VANILLA REG 275GM,,480.00,RAPTAKOS BRETT & CO.LIMITED
THREPTIN DISKETTES CHO.275GM,,480.00,RAPTAKOS BRETT & CO.LIMITED
CALCINOL-D 1000 GRA 6.7GM,,40.00,RAPTAKOS BRETT & CO.LIMITED
THREPTIN DISKETTES(VANILLA)1GM,,"1,725.00",RAPTAKOS BRETT & CO.LIMITED
NEOGADINE ELIXER 300ML,,247.00,RAPTAKOS BRETT & CO.LIMITED
NEOGADINE S.G. 300ML,,245.63,RAPTAKOS BRETT & CO.LIMITED
HEPATOGLOBINE 450ML SY,,358.00,RAPTAKOS BRETT & CO.LIMITED
SUBSYDE CR CAPS 10`S,,118.00,RAPTAKOS BRETT & CO.LIMITED
GODREJ NO.1 SOAP,,35.60,RAPTAKOS BRETT & CO.LIMITED
NEOGADINE IMU SYP 200ML,,195.00,RAPTAKOS BRETT & CO.LIMITED
NEOPEPTINE FORTE LIQ. 60ML,,150.00,RAPTAKOS BRETT & CO.LIMITED
THREPTIN POWDER VANILLA 200G.,,417.00,RAPTAKOS BRETT & CO.LIMITED
LACTODEX STARTER-1 1KG,,995.00,RAPTAKOS BRETT & CO.LIMITED
AMLOKOS DS DRY SYRUP 30ML,,147.19,RAPTAKOS BRETT & CO.LIMITED
AMLOKOS DRY SYRUP 30ML,,63.63,RAPTAKOS BRETT & CO.LIMITED
THREPTIN POWDER CHOCOLATE/F 200GM,,440.00,RAPTAKOS BRETT & CO.LIMITED
HEPATOGLOBINE CAPS 30'S,,161.25,RAPTAKOS BRETT & CO.LIMITED
ISOFLAV CR TABS 10'S,,360.00,RAPTAKOS BRETT & CO.LIMITED
NEOGADINE MIKROS 100ML.,,158.00,RAPTAKOS BRETT & CO.LIMITED
NEOGADINE DROPS 15ML,,107.81,RAPTAKOS BRETT & CO.LIMITED
NOMO CR CAP 10'S,,61.00,RAPTAKOS BRETT & CO.LIMITED
ISOFLAV-V GEL 20GM.,,98.44,RAPTAKOS BRETT & CO.LIMITED
CALCINOL D SUSP.200ML,,171.56,RAPTAKOS BRETT & CO.LIMITED
THREPTIN LITE 275GM,,510.00,RAPTAKOS BRETT & CO.LIMITED
ZYTEE L(TUBE) 10ML 10ML,,123.50,RAPTAKOS BRETT & CO.LIMITED
